"product","region","region_type","name","member","format","formats","driver","layer","geom_type","feature_count","n_fields","crs","extent","error","url","dsn"
"LIST_LAND_USE_2002_BRS","STATEWIDE","statewide","LIST_LAND_USE_2002_BRS_STATEWIDE.zip","","shp","gdb;shp;tab","ESRI Shapefile","list_land_use_2002_BRS_statewide","Polygon",23992,14,"EPSG:28355","227156.9933 5165779.3284 627109.7515 5614538.8767","","https://listdata.thelist.tas.gov.au/opendata/data/LIST_LAND_USE_2002_BRS_STATEWIDE.zip",""
"LIST_LAND_USE_2009_2010_BRS","BREAK_O_DAY","lga","LIST_LAND_USE_2009_2010_BRS_BREAK_O_DAY.zip","list_land_use_2009_2010_BRS_break_o_day.gdb","gdb","gdb;shp;tab","OpenFileGDB","list_land_use_2009_2010_BRS_break_o_day","MultiPolygon",11868,13,"EPSG:28355","549380.944 5362626.543 613873.055 5471639.999","","https://listdata.thelist.tas.gov.au/opendata/data/LIST_LAND_USE_2009_2010_BRS_BREAK_O_DAY.zip",""
"LIST_LAND_USE_2009_2010_BRS","BREAK_O_DAY","lga","LIST_LAND_USE_2009_2010_BRS_BREAK_O_DAY.zip","municipality_break_o_day.gdb","gdb","gdb;shp;tab","OpenFileGDB","municipality_break_o_day","MultiPolygon",1,11,"EPSG:28355","549380.944 5362626.543 614163.872 5471639.999","","https://listdata.thelist.tas.gov.au/opendata/data/LIST_LAND_USE_2009_2010_BRS_BREAK_O_DAY.zip",""
"LIST_LAND_USE_2009_2010_BRS","BREAK_O_DAY","lga","LIST_LAND_USE_2009_2010_BRS_BREAK_O_DAY.zip","","shp","gdb;shp;tab","ESRI Shapefile","list_land_use_2009_2010_BRS_break_o_day","Polygon",11868,13,"EPSG:28355","549380.943999999 5362626.543 613873.055 5471639.999","","https://listdata.thelist.tas.gov.au/opendata/data/LIST_LAND_USE_2009_2010_BRS_BREAK_O_DAY.zip",""
"LIST_LAND_USE_2009_2010_BRS","BREAK_O_DAY","lga","LIST_LAND_USE_2009_2010_BRS_BREAK_O_DAY.zip","","shp","gdb;shp;tab","ESRI Shapefile","municipality_break_o_day","Polygon",1,11,"EPSG:28355","549380.944 5362626.543 614163.872 5471639.999","","https://listdata.thelist.tas.gov.au/opendata/data/LIST_LAND_USE_2009_2010_BRS_BREAK_O_DAY.zip",""
"LIST_LAND_USE_2009_2010_BRS","BRIGHTON","lga","LIST_LAND_USE_2009_2010_BRS_BRIGHTON.zip","list_land_use_2009_2010_BRS_brighton.gdb","gdb","gdb;shp;tab","OpenFileGDB","list_land_use_2009_2010_BRS_brighton","MultiPolygon",1321,13,"EPSG:28355","507507.0419 5261562.102 532196.828 5277409.423","","https://listdata.thelist.tas.gov.au/opendata/data/LIST_LAND_USE_2009_2010_BRS_BRIGHTON.zip",""
"LIST_LAND_USE_2009_2010_BRS","BRIGHTON","lga","LIST_LAND_USE_2009_2010_BRS_BRIGHTON.zip","municipality_brighton.gdb","gdb","gdb;shp;tab","OpenFileGDB","municipality_brighton","MultiPolygon",1,11,"EPSG:28355","507507.042 5261562.102 532196.828 5277409.423","","https://listdata.thelist.tas.gov.au/opendata/data/LIST_LAND_USE_2009_2010_BRS_BRIGHTON.zip",""
"LIST_LAND_USE_2009_2010_BRS","BRIGHTON","lga","LIST_LAND_USE_2009_2010_BRS_BRIGHTON.zip","","shp","gdb;shp;tab","ESRI Shapefile","list_land_use_2009_2010_BRS_brighton","Polygon",1321,13,"EPSG:28355","507507.041899999 5261562.102 532196.828 5277409.423","","https://listdata.thelist.tas.gov.au/opendata/data/LIST_LAND_USE_2009_2010_BRS_BRIGHTON.zip",""
"LIST_LAND_USE_2009_2010_BRS","BRIGHTON","lga","LIST_LAND_USE_2009_2010_BRS_BRIGHTON.zip","","shp","gdb;shp;tab","ESRI Shapefile","municipality_brighton","Polygon",1,11,"EPSG:28355","507507.042 5261562.102 532196.828 5277409.423","","https://listdata.thelist.tas.gov.au/opendata/data/LIST_LAND_USE_2009_2010_BRS_BRIGHTON.zip",""
"LIST_LAND_USE_2009_2010_BRS","BURNIE","lga","LIST_LAND_USE_2009_2010_BRS_BURNIE.zip","list_land_use_2009_2010_BRS_burnie.gdb","gdb","gdb;shp;tab","OpenFileGDB","list_land_use_2009_2010_BRS_burnie","MultiPolygon",6831,13,"EPSG:28355","385878.441 5420789.711 414758.6155 5456573.9631","","https://listdata.thelist.tas.gov.au/opendata/data/LIST_LAND_USE_2009_2010_BRS_BURNIE.zip",""
"LIST_LAND_USE_2009_2010_BRS","BURNIE","lga","LIST_LAND_USE_2009_2010_BRS_BURNIE.zip","municipality_burnie.gdb","gdb","gdb;shp;tab","OpenFileGDB","municipality_burnie","MultiPolygon",1,11,"EPSG:28355","385878.441 5420789.711 414913.934 5456695.293","","https://listdata.thelist.tas.gov.au/opendata/data/LIST_LAND_USE_2009_2010_BRS_BURNIE.zip",""
"LIST_LAND_USE_2009_2010_BRS","BURNIE","lga","LIST_LAND_USE_2009_2010_BRS_BURNIE.zip","","shp","gdb;shp;tab","ESRI Shapefile","list_land_use_2009_2010_BRS_burnie","Polygon",6831,13,"EPSG:28355","385878.441 5420789.711 414758.61545214 5456573.9631","","https://listdata.thelist.tas.gov.au/opendata/data/LIST_LAND_USE_2009_2010_BRS_BURNIE.zip",""
"LIST_LAND_USE_2009_2010_BRS","BURNIE","lga","LIST_LAND_USE_2009_2010_BRS_BURNIE.zip","","shp","gdb;shp;tab","ESRI Shapefile","municipality_burnie","Polygon",1,11,"EPSG:28355","385878.441 5420789.711 414913.934 5456695.293","","https://listdata.thelist.tas.gov.au/opendata/data/LIST_LAND_USE_2009_2010_BRS_BURNIE.zip",""
"LIST_LAND_USE_2009_2010_BRS","CENTRAL_COAST","lga","LIST_LAND_USE_2009_2010_BRS_CENTRAL_COAST.zip","list_land_use_2009_2010_BRS_central_coast.gdb","gdb","gdb;shp;tab","OpenFileGDB","list_land_use_2009_2010_BRS_central_coast","MultiPolygon",7233,13,"EPSG:28355","403366.018 5409157.0517 439005.753 5452520.7365","","https://listdata.thelist.tas.gov.au/opendata/data/LIST_LAND_USE_2009_2010_BRS_CENTRAL_COAST.zip",""
"LIST_LAND_USE_2009_2010_BRS","CENTRAL_COAST","lga","LIST_LAND_USE_2009_2010_BRS_CENTRAL_COAST.zip","municipality_central_coast.gdb","gdb","gdb;shp;tab","OpenFileGDB","municipality_central_coast","MultiPolygon",1,11,"EPSG:28355","403366.018 5409157.053 439005.753 5452622.576","","https://listdata.thelist.tas.gov.au/opendata/data/LIST_LAND_USE_2009_2010_BRS_CENTRAL_COAST.zip",""
"LIST_LAND_USE_2009_2010_BRS","CENTRAL_COAST","lga","LIST_LAND_USE_2009_2010_BRS_CENTRAL_COAST.zip","","shp","gdb;shp;tab","ESRI Shapefile","list_land_use_2009_2010_BRS_central_coast","Polygon",7233,13,"EPSG:28355","403366.018 5409157.0517 439005.753 5452520.7365","","https://listdata.thelist.tas.gov.au/opendata/data/LIST_LAND_USE_2009_2010_BRS_CENTRAL_COAST.zip",""
"LIST_LAND_USE_2009_2010_BRS","CENTRAL_COAST","lga","LIST_LAND_USE_2009_2010_BRS_CENTRAL_COAST.zip","","shp","gdb;shp;tab","ESRI Shapefile","municipality_central_coast","Polygon",1,11,"EPSG:28355","403366.018 5409157.053 439005.753 5452622.576","","https://listdata.thelist.tas.gov.au/opendata/data/LIST_LAND_USE_2009_2010_BRS_CENTRAL_COAST.zip",""
"LIST_LAND_USE_2009_2010_BRS","CENTRAL_HIGHLANDS","lga","LIST_LAND_USE_2009_2010_BRS_CENTRAL_HIGHLANDS.zip","list_land_use_2009_2010_BRS_central_highlands.gdb","gdb","gdb;shp;tab","OpenFileGDB","list_land_use_2009_2010_BRS_central_highlands","MultiPolygon",15256,13,"EPSG:28355","417248.311 5273301.532 523057.4341 5383480.8171","","https://listdata.thelist.tas.gov.au/opendata/data/LIST_LAND_USE_2009_2010_BRS_CENTRAL_HIGHLANDS.zip",""
"LIST_LAND_USE_2009_2010_BRS","CENTRAL_HIGHLANDS","lga","LIST_LAND_USE_2009_2010_BRS_CENTRAL_HIGHLANDS.zip","municipality_central_highlands.gdb","gdb","gdb;shp;tab","OpenFileGDB","municipality_central_highlands","MultiPolygon",1,11,"EPSG:28355","417248.311 5273301.532 523057.434 5383480.817","","https://listdata.thelist.tas.gov.au/opendata/data/LIST_LAND_USE_2009_2010_BRS_CENTRAL_HIGHLANDS.zip",""
"LIST_LAND_USE_2009_2010_BRS","CENTRAL_HIGHLANDS","lga","LIST_LAND_USE_2009_2010_BRS_CENTRAL_HIGHLANDS.zip","","shp","gdb;shp;tab","ESRI Shapefile","list_land_use_2009_2010_BRS_central_highlands","Polygon",15257,13,"EPSG:28355","417248.311 5273301.532 523057.4341 5383480.8171","","https://listdata.thelist.tas.gov.au/opendata/data/LIST_LAND_USE_2009_2010_BRS_CENTRAL_HIGHLANDS.zip",""
"LIST_LAND_USE_2009_2010_BRS","CENTRAL_HIGHLANDS","lga","LIST_LAND_USE_2009_2010_BRS_CENTRAL_HIGHLANDS.zip","","shp","gdb;shp;tab","ESRI Shapefile","municipality_central_highlands","Polygon",1,11,"EPSG:28355","417248.311 5273301.532 523057.434 5383480.817","","https://listdata.thelist.tas.gov.au/opendata/data/LIST_LAND_USE_2009_2010_BRS_CENTRAL_HIGHLANDS.zip",""
"LIST_LAND_USE_2009_2010_BRS","CIRCULAR_HEAD","lga","LIST_LAND_USE_2009_2010_BRS_CIRCULAR_HEAD.zip","list_land_use_2009_2010_BRS_circular_head.gdb","gdb","gdb;shp;tab","OpenFileGDB","list_land_use_2009_2010_BRS_circular_head","MultiPolygon",11863,13,"EPSG:28355","298746.079 5384830.457 379030.844 5528407.998","","https://listdata.thelist.tas.gov.au/opendata/data/LIST_LAND_USE_2009_2010_BRS_CIRCULAR_HEAD.zip",""
"LIST_LAND_USE_2009_2010_BRS","CIRCULAR_HEAD","lga","LIST_LAND_USE_2009_2010_BRS_CIRCULAR_HEAD.zip","municipality_circular_head.gdb","gdb","gdb;shp;tab","OpenFileGDB","municipality_circular_head","MultiPolygon",1,11,"EPSG:28355","257741.073 5384830.457 379030.844 5541402.175","","https://listdata.thelist.tas.gov.au/opendata/data/LIST_LAND_USE_2009_2010_BRS_CIRCULAR_HEAD.zip",""
"LIST_LAND_USE_2009_2010_BRS","CIRCULAR_HEAD","lga","LIST_LAND_USE_2009_2010_BRS_CIRCULAR_HEAD.zip","","shp","gdb;shp;tab","ESRI Shapefile","list_land_use_2009_2010_BRS_circular_head","Polygon",11863,13,"EPSG:28355","298746.078999999 5384830.457 379030.843999999 5528407.998","","https://listdata.thelist.tas.gov.au/opendata/data/LIST_LAND_USE_2009_2010_BRS_CIRCULAR_HEAD.zip",""
"LIST_LAND_USE_2009_2010_BRS","CIRCULAR_HEAD","lga","LIST_LAND_USE_2009_2010_BRS_CIRCULAR_HEAD.zip","","shp","gdb;shp;tab","ESRI Shapefile","municipality_circular_head","Polygon",1,11,"EPSG:28355","257741.073 5384830.457 379030.844 5541402.175","","https://listdata.thelist.tas.gov.au/opendata/data/LIST_LAND_USE_2009_2010_BRS_CIRCULAR_HEAD.zip",""
"LIST_LAND_USE_2009_2010_BRS","CLARENCE","lga","LIST_LAND_USE_2009_2010_BRS_CLARENCE.zip","list_land_use_2009_2010_BRS_clarence.gdb","gdb","gdb;shp;tab","OpenFileGDB","list_land_use_2009_2010_BRS_clarence","MultiPolygon",3176,13,"EPSG:28355","522987.879 5231075.8323 550115.8953 5275161.6","","https://listdata.thelist.tas.gov.au/opendata/data/LIST_LAND_USE_2009_2010_BRS_CLARENCE.zip",""
"LIST_LAND_USE_2009_2010_BRS","CLARENCE","lga","LIST_LAND_USE_2009_2010_BRS_CLARENCE.zip","municipality_clarence.gdb","gdb","gdb;shp;tab","OpenFileGDB","municipality_clarence","MultiPolygon",1,11,"EPSG:28355","522987.879 5231075.788 550132.279 5275161.6","","https://listdata.thelist.tas.gov.au/opendata/data/LIST_LAND_USE_2009_2010_BRS_CLARENCE.zip",""
"LIST_LAND_USE_2009_2010_BRS","CLARENCE","lga","LIST_LAND_USE_2009_2010_BRS_CLARENCE.zip","","shp","gdb;shp;tab","ESRI Shapefile","list_land_use_2009_2010_BRS_clarence","Polygon",3176,13,"EPSG:28355","522987.878999999 5231075.83225565 550115.89533956 5275161.6","","https://listdata.thelist.tas.gov.au/opendata/data/LIST_LAND_USE_2009_2010_BRS_CLARENCE.zip",""
"LIST_LAND_USE_2009_2010_BRS","CLARENCE","lga","LIST_LAND_USE_2009_2010_BRS_CLARENCE.zip","","shp","gdb;shp;tab","ESRI Shapefile","municipality_clarence","Polygon",1,11,"EPSG:28355","522987.879 5231075.788 550132.279 5275161.6","","https://listdata.thelist.tas.gov.au/opendata/data/LIST_LAND_USE_2009_2010_BRS_CLARENCE.zip",""
"LIST_LAND_USE_2009_2010_BRS","DERWENT_VALLEY","lga","LIST_LAND_USE_2009_2010_BRS_DERWENT_VALLEY.zip","list_land_use_2009_2010_BRS_derwent_valley.gdb","gdb","gdb;shp;tab","OpenFileGDB","list_land_use_2009_2010_BRS_derwent_valley","MultiPolygon",5704,13,"EPSG:28355","404434.457 5225738.68 518763.742 5295556.953","","https://listdata.thelist.tas.gov.au/opendata/data/LIST_LAND_USE_2009_2010_BRS_DERWENT_VALLEY.zip",""
"LIST_LAND_USE_2009_2010_BRS","DERWENT_VALLEY","lga","LIST_LAND_USE_2009_2010_BRS_DERWENT_VALLEY.zip","municipality_derwent_valley.gdb","gdb","gdb;shp;tab","OpenFileGDB","municipality_derwent_valley","MultiPolygon",1,11,"EPSG:28355","404434.457 5225738.68 518763.742 5295556.953","","https://listdata.thelist.tas.gov.au/opendata/data/LIST_LAND_USE_2009_2010_BRS_DERWENT_VALLEY.zip",""
"LIST_LAND_USE_2009_2010_BRS","DERWENT_VALLEY","lga","LIST_LAND_USE_2009_2010_BRS_DERWENT_VALLEY.zip","","shp","gdb;shp;tab","ESRI Shapefile","list_land_use_2009_2010_BRS_derwent_valley","Polygon",5704,13,"EPSG:28355","404434.457 5225738.68 518763.742000001 5295556.953","","https://listdata.thelist.tas.gov.au/opendata/data/LIST_LAND_USE_2009_2010_BRS_DERWENT_VALLEY.zip",""
"LIST_LAND_USE_2009_2010_BRS","DERWENT_VALLEY","lga","LIST_LAND_USE_2009_2010_BRS_DERWENT_VALLEY.zip","","shp","gdb;shp;tab","ESRI Shapefile","municipality_derwent_valley","Polygon",1,11,"EPSG:28355","404434.457 5225738.68 518763.742 5295556.953","","https://listdata.thelist.tas.gov.au/opendata/data/LIST_LAND_USE_2009_2010_BRS_DERWENT_VALLEY.zip",""
"LIST_LAND_USE_2009_2010_BRS","DEVONPORT","lga","LIST_LAND_USE_2009_2010_BRS_DEVONPORT.zip","list_land_use_2009_2010_BRS_devonport.gdb","gdb","gdb;shp;tab","OpenFileGDB","list_land_use_2009_2010_BRS_devonport","MultiPolygon",1403,13,"EPSG:28355","436393.818 5430841.1291 450240.4191 5444013.3012","","https://listdata.thelist.tas.gov.au/opendata/data/LIST_LAND_USE_2009_2010_BRS_DEVONPORT.zip",""
"LIST_LAND_USE_2009_2010_BRS","DEVONPORT","lga","LIST_LAND_USE_2009_2010_BRS_DEVONPORT.zip","municipality_devonport.gdb","gdb","gdb;shp;tab","OpenFileGDB","municipality_devonport","MultiPolygon",1,11,"EPSG:28355","436393.818 5430841.129 450242.821 5444032.827","","https://listdata.thelist.tas.gov.au/opendata/data/LIST_LAND_USE_2009_2010_BRS_DEVONPORT.zip",""
"LIST_LAND_USE_2009_2010_BRS","DEVONPORT","lga","LIST_LAND_USE_2009_2010_BRS_DEVONPORT.zip","","shp","gdb;shp;tab","ESRI Shapefile","list_land_use_2009_2010_BRS_devonport","Polygon",1403,13,"EPSG:28355","436393.817999999 5430841.1291 450240.419079926 5444013.3012","","https://listdata.thelist.tas.gov.au/opendata/data/LIST_LAND_USE_2009_2010_BRS_DEVONPORT.zip",""
"LIST_LAND_USE_2009_2010_BRS","DEVONPORT","lga","LIST_LAND_USE_2009_2010_BRS_DEVONPORT.zip","","shp","gdb;shp;tab","ESRI Shapefile","municipality_devonport","Polygon",1,11,"EPSG:28355","436393.818 5430841.129 450242.821 5444032.827","","https://listdata.thelist.tas.gov.au/opendata/data/LIST_LAND_USE_2009_2010_BRS_DEVONPORT.zip",""
"LIST_LAND_USE_2009_2010_BRS","DORSET","lga","LIST_LAND_USE_2009_2010_BRS_DORSET.zip","list_land_use_2009_2010_BRS_dorset.gdb","gdb","gdb;shp;tab","OpenFileGDB","list_land_use_2009_2010_BRS_dorset","MultiPolygon",15903,13,"EPSG:28355","516827.1022 5418794.708 606585.52 5491753.9591","","https://listdata.thelist.tas.gov.au/opendata/data/LIST_LAND_USE_2009_2010_BRS_DORSET.zip",""
"LIST_LAND_USE_2009_2010_BRS","DORSET","lga","LIST_LAND_USE_2009_2010_BRS_DORSET.zip","municipality_dorset.gdb","gdb","gdb;shp;tab","OpenFileGDB","municipality_dorset","MultiPolygon",1,11,"EPSG:28355","516725.789 5418794.708 606585.52 5492428.411","","https://listdata.thelist.tas.gov.au/opendata/data/LIST_LAND_USE_2009_2010_BRS_DORSET.zip",""
"LIST_LAND_USE_2009_2010_BRS","DORSET","lga","LIST_LAND_USE_2009_2010_BRS_DORSET.zip","","shp","gdb;shp;tab","ESRI Shapefile","list_land_use_2009_2010_BRS_dorset","Polygon",15903,13,"EPSG:28355","516827.102199999 5418794.708 606585.519999999 5491753.9591","","https://listdata.thelist.tas.gov.au/opendata/data/LIST_LAND_USE_2009_2010_BRS_DORSET.zip",""
"LIST_LAND_USE_2009_2010_BRS","DORSET","lga","LIST_LAND_USE_2009_2010_BRS_DORSET.zip","","shp","gdb;shp;tab","ESRI Shapefile","municipality_dorset","Polygon",1,11,"EPSG:28355","516725.789 5418794.708 606585.52 5492428.411","","https://listdata.thelist.tas.gov.au/opendata/data/LIST_LAND_USE_2009_2010_BRS_DORSET.zip",""
"LIST_LAND_USE_2009_2010_BRS","FLINDERS","lga","LIST_LAND_USE_2009_2010_BRS_FLINDERS.zip","list_land_use_2009_2010_BRS_flinders.gdb","gdb","gdb;shp;tab","OpenFileGDB","list_land_use_2009_2010_BRS_flinders","MultiPolygon",3893,13,"EPSG:28355","561666.471 5505609.3941 625689.516 5612099.436","","https://listdata.thelist.tas.gov.au/opendata/data/LIST_LAND_USE_2009_2010_BRS_FLINDERS.zip",""
"LIST_LAND_USE_2009_2010_BRS","FLINDERS","lga","LIST_LAND_USE_2009_2010_BRS_FLINDERS.zip","municipality_flinders.gdb","gdb","gdb;shp;tab","OpenFileGDB","municipality_flinders","MultiPolygon",1,11,"EPSG:28355","446510.347 5505512.814 625727.885 5661928.533","","https://listdata.thelist.tas.gov.au/opendata/data/LIST_LAND_USE_2009_2010_BRS_FLINDERS.zip",""
"LIST_LAND_USE_2009_2010_BRS","FLINDERS","lga","LIST_LAND_USE_2009_2010_BRS_FLINDERS.zip","","shp","gdb;shp;tab","ESRI Shapefile","list_land_use_2009_2010_BRS_flinders","Polygon",3893,13,"EPSG:28355","561666.471 5505609.3941 625689.516 5612099.436","","https://listdata.thelist.tas.gov.au/opendata/data/LIST_LAND_USE_2009_2010_BRS_FLINDERS.zip",""
"LIST_LAND_USE_2009_2010_BRS","FLINDERS","lga","LIST_LAND_USE_2009_2010_BRS_FLINDERS.zip","","shp","gdb;shp;tab","ESRI Shapefile","municipality_flinders","Polygon",1,11,"EPSG:28355","446510.347 5505512.814 625727.885 5661928.533","","https://listdata.thelist.tas.gov.au/opendata/data/LIST_LAND_USE_2009_2010_BRS_FLINDERS.zip",""
"LIST_LAND_USE_2009_2010_BRS","GEORGE_TOWN","lga","LIST_LAND_USE_2009_2010_BRS_GEORGE_TOWN.zip","list_land_use_2009_2010_BRS_george_town.gdb","gdb","gdb;shp;tab","OpenFileGDB","list_land_use_2009_2010_BRS_george_town","MultiPolygon",4496,13,"EPSG:28355","481969.9317 5432409.441 520925.169 5467730.6466","","https://listdata.thelist.tas.gov.au/opendata/data/LIST_LAND_USE_2009_2010_BRS_GEORGE_TOWN.zip",""
"LIST_LAND_USE_2009_2010_BRS","GEORGE_TOWN","lga","LIST_LAND_USE_2009_2010_BRS_GEORGE_TOWN.zip","municipality_george_town.gdb","gdb","gdb;shp;tab","OpenFileGDB","municipality_george_town","MultiPolygon",1,11,"EPSG:28355","481956.767 5432409.441 520925.169 5467731.712","","https://listdata.thelist.tas.gov.au/opendata/data/LIST_LAND_USE_2009_2010_BRS_GEORGE_TOWN.zip",""
"LIST_LAND_USE_2009_2010_BRS","GEORGE_TOWN","lga","LIST_LAND_USE_2009_2010_BRS_GEORGE_TOWN.zip","","shp","gdb;shp;tab","ESRI Shapefile","list_land_use_2009_2010_BRS_george_town","Polygon",4496,13,"EPSG:28355","481969.931677647 5432409.441 520925.168999999 5467730.64664534","","https://listdata.thelist.tas.gov.au/opendata/data/LIST_LAND_USE_2009_2010_BRS_GEORGE_TOWN.zip",""
"LIST_LAND_USE_2009_2010_BRS","GEORGE_TOWN","lga","LIST_LAND_USE_2009_2010_BRS_GEORGE_TOWN.zip","","shp","gdb;shp;tab","ESRI Shapefile","municipality_george_town","Polygon",1,11,"EPSG:28355","481956.767 5432409.441 520925.169 5467731.712","","https://listdata.thelist.tas.gov.au/opendata/data/LIST_LAND_USE_2009_2010_BRS_GEORGE_TOWN.zip",""
"LIST_LAND_USE_2009_2010_BRS","GLAMORGAN_SPRING_BAY","lga","LIST_LAND_USE_2009_2010_BRS_GLAMORGAN_SPRING_BAY.zip","list_land_use_2009_2010_BRS_glamorgan_spring_bay.gdb","gdb","gdb;shp;tab","OpenFileGDB","list_land_use_2009_2010_BRS_glamorgan_spring_bay","MultiPolygon",6163,13,"EPSG:28355","547137.822 5266953.961 612365.5656 5370099.443","","https://listdata.thelist.tas.gov.au/opendata/data/LIST_LAND_USE_2009_2010_BRS_GLAMORGAN_SPRING_BAY.zip",""
"LIST_LAND_USE_2009_2010_BRS","GLAMORGAN_SPRING_BAY","lga","LIST_LAND_USE_2009_2010_BRS_GLAMORGAN_SPRING_BAY.zip","municipality_glamorgan_spring_bay.gdb","gdb","gdb;shp;tab","OpenFileGDB","municipality_glamorgan_spring_bay","MultiPolygon",1,11,"EPSG:28355","547137.822 5266953.961 612366.306 5370099.443","","https://listdata.thelist.tas.gov.au/opendata/data/LIST_LAND_USE_2009_2010_BRS_GLAMORGAN_SPRING_BAY.zip",""
"LIST_LAND_USE_2009_2010_BRS","GLAMORGAN_SPRING_BAY","lga","LIST_LAND_USE_2009_2010_BRS_GLAMORGAN_SPRING_BAY.zip","","shp","gdb;shp;tab","ESRI Shapefile","list_land_use_2009_2010_BRS_glamorgan_spring_bay","Polygon",6163,13,"EPSG:28355","547137.821999999 5266953.961 612365.565618283 5370099.443","","https://listdata.thelist.tas.gov.au/opendata/data/LIST_LAND_USE_2009_2010_BRS_GLAMORGAN_SPRING_BAY.zip",""
"LIST_LAND_USE_2009_2010_BRS","GLAMORGAN_SPRING_BAY","lga","LIST_LAND_USE_2009_2010_BRS_GLAMORGAN_SPRING_BAY.zip","","shp","gdb;shp;tab","ESRI Shapefile","municipality_glamorgan_spring_bay","Polygon",1,11,"EPSG:28355","547137.822 5266953.961 612366.306 5370099.443","","https://listdata.thelist.tas.gov.au/opendata/data/LIST_LAND_USE_2009_2010_BRS_GLAMORGAN_SPRING_BAY.zip",""
"LIST_LAND_USE_2009_2010_BRS","GLENORCHY","lga","LIST_LAND_USE_2009_2010_BRS_GLENORCHY.zip","list_land_use_2009_2010_BRS_glenorchy.gdb","gdb","gdb;shp;tab","OpenFileGDB","list_land_use_2009_2010_BRS_glenorchy","MultiPolygon",1099,13,"EPSG:28355","511062.8811 5248796.436 526452.2767 5267455.96","","https://listdata.thelist.tas.gov.au/opendata/data/LIST_LAND_USE_2009_2010_BRS_GLENORCHY.zip",""
"LIST_LAND_USE_2009_2010_BRS","GLENORCHY","lga","LIST_LAND_USE_2009_2010_BRS_GLENORCHY.zip","municipality_glenorchy.gdb","gdb","gdb;shp;tab","OpenFileGDB","municipality_glenorchy","MultiPolygon",1,11,"EPSG:28355","511062.881 5248796.436 526452.278 5267455.96","","https://listdata.thelist.tas.gov.au/opendata/data/LIST_LAND_USE_2009_2010_BRS_GLENORCHY.zip",""
"LIST_LAND_USE_2009_2010_BRS","GLENORCHY","lga","LIST_LAND_USE_2009_2010_BRS_GLENORCHY.zip","","shp","gdb;shp;tab","ESRI Shapefile","list_land_use_2009_2010_BRS_glenorchy","Polygon",1099,13,"EPSG:28355","511062.8811 5248796.436 526452.276684137 5267455.96","","https://listdata.thelist.tas.gov.au/opendata/data/LIST_LAND_USE_2009_2010_BRS_GLENORCHY.zip",""
"LIST_LAND_USE_2009_2010_BRS","GLENORCHY","lga","LIST_LAND_USE_2009_2010_BRS_GLENORCHY.zip","","shp","gdb;shp;tab","ESRI Shapefile","municipality_glenorchy","Polygon",1,11,"EPSG:28355","511062.881 5248796.436 526452.278 5267455.96","","https://listdata.thelist.tas.gov.au/opendata/data/LIST_LAND_USE_2009_2010_BRS_GLENORCHY.zip",""
"LIST_LAND_USE_2009_2010_BRS","HOBART","lga","LIST_LAND_USE_2009_2010_BRS_HOBART.zip","list_land_use_2009_2010_BRS_hobart.gdb","gdb","gdb;shp;tab","OpenFileGDB","list_land_use_2009_2010_BRS_hobart","MultiPolygon",956,13,"EPSG:28355","515981.353 5245465.076 529547.1159 5256391.0871","","https://listdata.thelist.tas.gov.au/opendata/data/LIST_LAND_USE_2009_2010_BRS_HOBART.zip",""
"LIST_LAND_USE_2009_2010_BRS","HOBART","lga","LIST_LAND_USE_2009_2010_BRS_HOBART.zip","municipality_hobart.gdb","gdb","gdb;shp;tab","OpenFileGDB","municipality_hobart","MultiPolygon",1,11,"EPSG:28355","515981.353 5245465.076 529551.926 5256391.123","","https://listdata.thelist.tas.gov.au/opendata/data/LIST_LAND_USE_2009_2010_BRS_HOBART.zip",""
